p,mode,n_eff,median_diff,r_rb,p_fdr,reject,pass_effect,unit_id,image
0.38296506692048626,exact,414,4.0,0.016914032943367675,0.5213137036613948,False,False,1049375119,im078_r
1.4580312444240672e-06,exact,129,4.0,0.46404293381037565,2.494000812830641e-06,True,True,1049374986,im078_r
0.07799051192244434,exact,61,4.0,0.20994182971972503,0.112030569612351,False,False,1049375114,im078_r
2.706077015312558e-83,exact,792,4.0,0.7330652043766798,1.353038507656279e-82,True,True,1049375322,im078_r
1.7746132963649207e-78,exact,939,4.0,0.6643033557655269,8.3890810373614435e-78,True,True,1049375316,im078_r
1.1185481341309452e-27,exact,400,4.0,0.5976807980049875,2.7179674287293997e-27,True,True,1049375311,im078_r
3.511844783515376e-82,exact,948,4.0,0.675298893349873,1.7227917805924488e-81,True,True,1049375305,im078_r
0.5893536108423663,exact,72,0.0,-0.030441400304414,0.7939478695285763,False,False,1049375111,im078_r
1.4706623020141817e-10,exact,113,4.0,0.648501785437044,2.711859563997782e-10,True,True,1049374963,im078_r
4.976317412164661e-160,exact,1119,12.0,0.8317790118728456,8.086515794767574e-159,True,True,1049375351,im078_r
2.147663108117044e-29,exact,450,4.0,0.5834441980783445,5.421285515635257e-29,True,True,1049374977,im078_r
6.309180871159171e-53,exact,894,4.0,0.5660230212590454,2.1584039822386633e-52,True,True,1049375356,im078_r
8.228531586533705e-150,exact,1050,8.0,0.8307625390784287,1.2584813014698607e-148,True,True,1049375350,im078_r
0.11385024500425125,exact,56,4.0,0.18734335839598998,0.16000574973570447,False,False,1049374974,im078_r
7.350408655612724e-51,exact,890,4.0,0.5565139535176988,2.388882813074135e-50,True,True,1049374975,im078_r
0.6007679526746174,exact,249,-4.0,-0.01863453815261044,0.8010239368994898,False,False,1049374973,im078_r
4.765164004433767e-09,exact,245,4.0,0.41513190642110503,8.485908501046434e-09,True,True,1049374970,im078_r
6.608366529529863e-51,exact,356,4.0,0.8228684732319894,2.1749054400984363e-50,True,True,1049374969,im078_r
0.0011626890794502742,exact,45,4.0,0.5111111111111111,0.00186604420158686,True,True,1049374968,im078_r
0.002856459994250713,exact,130,4.0,0.2780974750440399,0.00452853413722674,True,True,1049374966,im078_r
0.17509965868938354,exact,592,4.0,0.04434620117588077,0.24087783735047472,False,False,1049374965,im078_r
2.296836485187658e-66,exact,487,4.0,0.8109115696637156,9.789794854898215e-66,True,True,1049374964,im078_r
8.978430652795466e-41,exact,591,4.0,0.6034149631865368,2.622912325535754e-40,True,True,1049374961,im078_r
0.004147257427369766,exact,52,4.0,0.41654571843251087,0.0064957044043140915,True,True,1049375118,im078_r
5.389948238930865e-12,exact,797,4.0,0.27559802894941243,1.0154974942913223e-11,True,True,1049375346,im078_r
6.08312877219725e-126,exact,800,4.0,0.8600436953807741,5.64861957418316e-125,True,True,1049375347,im078_r
0.6588628270049989,exact,529,4.0,-0.02055141420266077,0.8604922409459157,False,False,1049375348,im078_r
2.8424813905618615e-53,exact,1007,4.0,0.5375624596081399,9.85393548728112e-53,True,True,1049375349,im078_r
2.05746744438605e-134,exact,836,4.0,0.8667604168453065,2.139766142161492e-133,True,True,1049374962,im078_r
0.09859921752871417,exact,1063,4.0,0.045671563669286104,0.13932498129057436,False,False,1049375341,im078_r
2.314752631460299e-21,exact,511,4.0,0.4684900929549902,5.325979506014847e-21,True,True,1049374958,im078_r
0.9110801316796541,exact,251,-4.0,-0.09811547460949852,1.0,False,False,1049374959,im078_r
0.007899934403000707,exact,68,4.0,0.3350383631713555,0.012011596168305168,True,True,1049375110,im078_r
0.9513654741238606,exact,867,-4.0,-0.06501044440546618,1.0,False,False,1049375318,im078_r
3.479117012536777e-13,exact,144,4.0,0.653448275862069,6.75052554671315e-13,True,True,1049375320,im078_r
0.0034045007813543965,exact,150,4.0,0.2536865342163355,0.005364667897891777,True,True,1049374955,im078_r
2.6721633590596264e-40,exact,545,4.0,0.6222737507141177,7.719583037283366e-40,True,True,1049375345,im078_r
0.9999999999992898,exact,541,-4.0,-0.34676797784613705,1.0,False,True,1049374956,im078_r
1.416396734211695e-25,exact,474,4.0,0.5318942926937598,3.347846826318552e-25,True,True,1049375338,im078_r
1.2398953697733925e-32,exact,425,4.0,0.6293841480254073,3.289518327970225e-32,True,True,1049375340,im078_r
1.8009780044896824e-62,exact,480,4.0,0.796015246015246,7.2039120179587295e-62,True,True,1049374954,im078_r
2.6511723156850376e-64,exact,1071,8.0,0.5715505107515643,1.1117819388356609e-63,True,True,1049374953,im078_r
0.017505112460560558,exact,703,4.0,0.09175772662614767,0.026157064596239916,True,False,1049374951,im078_r
2.541080477204521e-16,exact,511,4.0,0.40631115459882583,5.32807196833206e-16,True,True,1049374952,im078_r
1.3213013809929493e-52,exact,737,4.0,0.615911572955621,4.404337936643164e-52,True,True,1049375333,im078_r
3.173488638753081e-28,exact,673,4.0,0.47444235254694644,7.858162343579057e-28,True,True,1049374948,im078_r
0.9999999999993062,exact,596,-4.0,-0.3309556732206896,1.0,False,True,1049374949,im078_r
9.168086140362413e-28,exact,691,4.0,0.4646654341952268,2.2487758457492713e-27,True,True,1049375334,im078_r
2.468017027195213e-63,exact,447,4.0,0.8225071907957814,1.0185467096361196e-62,True,True,1049375327,im078_r
2.730959726205745e-91,exact,824,4.0,0.7496557811120917,1.577887841807764e-90,True,True,1049375330,im078_r
8.81909659006744e-22,exact,759,4.0,0.391810554053117,2.0472902798370842e-21,True,True,1049374943,im078_r
7.227718879093097e-29,exact,994,4.0,0.3985258283368553,1.8069297197732742e-28,True,True,1049374944,im078_r
2.0469180041057003e-125,exact,693,4.0,0.9013976737319677,1.835167865749938e-124,True,True,1049375331,im078_r
3.036287739858043e-19,exact,443,4.0,0.47470156386634943,6.747306088573428e-19,True,True,1049374942,im078_r
2.593628605001793e-21,exact,863,4.0,0.36403748766147376,5.915293309653212e-21,True,True,1049375309,im078_r
3.836748874381589e-20,exact,628,4.0,0.4118052109809322,8.599609546027698e-20,True,True,1049375332,im078_r
0.8615056758796971,exact,993,-4.0,-0.03983417119028369,1.0,False,False,1049374950,im078_r
9.866067196984793e-08,exact,117,4.0,0.5368680283934522,1.721595618265803e-07,True,True,1049374947,im078_r
2.4129578957753647e-140,exact,831,8.0,0.8817024206239008,3.136845264507974e-139,True,True,1049374946,im078_r
1.0,exact,342,-4.0,-0.61055700475679,1.0,False,True,1049374945,im078_r
1.2267129096453557e-102,exact,891,4.0,0.7624551443684479,9.380745779640955e-102,True,True,1049374936,im078_r
1.9609000677452535e-68,exact,1040,8.0,0.5963625951378113,8.497233626896098e-68,True,True,1049374934,im078_r
3.7087191369117033e-09,exact,707,4.0,0.24935072199713917,6.69629844164613e-09,True,False,1049374941,im078_r
9.897160117535548e-05,exact,275,4.0,0.2574176548089592,0.00016390201468530208,True,True,1049374940,im078_r
0.006768956970841044,exact,711,4.0,0.10683244046208062,0.01047576674058733,True,False,1049374939,im078_r
0.9999999999999999,exact,697,-4.0,-0.5176462366342861,1.0,False,True,1049374938,im078_r
0.05950752452187372,exact,874,4.0,0.06088002615233736,0.08643551047869925,False,False,1049374937,im078_r
0.9996931345485042,exact,385,-4.0,-0.20075365049458313,1.0,False,False,1049374935,im078_r
2.247684278537909e-86,exact,1010,8.0,0.6717180323373584,1.1687958248397126e-85,True,True,1049375324,im078_r
2.5133568495697167e-74,exact,968,8.0,0.6396259243149195,1.1669156801573684e-73,True,True,1049375325,im078_r
0.9999999999821197,exact,792,-4.0,-0.269444126001503,1.0,False,True,1049374933,im078_r
7.227497344812108e-140,exact,587,4.0,0.971473768382992,8.541587771141582e-139,True,True,1049375307,im078_r
1.4732317946001663e-72,exact,871,4.0,0.6627044733987086,6.604142527517987e-72,True,True,1049375308,im078_r
0.9999999999999998,exact,769,-4.0,-0.5788289733673349,1.0,False,True,1049374930,im078_r
4.446900865673076e-94,exact,954,4.0,0.7145224845511322,2.9646005771153842e-93,True,True,1049374931,im078_r
0.9999999999999999,exact,834,-8.0,-0.7923720903516708,1.0,False,True,1049374929,im078_r
3.5030841422180676e-303,exact,1165,16.0,0.9882228226061734,4.554009384883488e-301,True,True,1049374924,im078_r
1.1548904056897929e-39,exact,885,4.0,0.49444593233092293,3.263820711732023e-39,True,True,1049375306,im078_r
1.1115481982908191e-58,exact,899,4.0,0.5927771598071931,4.128607593651614e-58,True,True,1049375301,im078_r
0.13749117803479421,exact,601,4.0,0.051425918043570794,0.1901473738779069,False,False,1049374926,im078_r
1.0391677823906162e-09,exact,687,4.0,0.2619621881452896,1.8893959679829384e-09,True,True,1049374925,im078_r
0.9999999999999999,exact,573,-8.0,-0.7814485773877933,1.0,False,True,1049374928,im078_r
1.0,exact,666,-4.0,-0.599101350225788,1.0,False,True,1049374927,im078_r
0.6325642122801259,exact,938,4.0,-0.012765928459028453,0.8348563207758007,False,False,1049374919,im078_r
5.196056297616939e-22,exact,230,4.0,0.6840203274985883,1.217094267910274e-21,True,True,1049375302,im078_r
0.04701505787099919,exact,930,4.0,0.0633935068084959,0.06867368003629094,False,False,1049374920,im078_r
0.9892349493636958,exact,151,-4.0,-0.21497037295224816,1.0,False,False,1049374923,im078_r
1.0,exact,978,-4.0,-0.6798995678157462,1.0,False,True,1049374922,im078_r
1.3286820016194507e-276,exact,1122,12.0,0.979366764920167,6.909146408421143e-275,True,True,1049374921,im078_r
7.59168154669029e-36,exact,930,4.0,0.45929108485499465,2.0777233706731322e-35,True,True,1049374911,im078_r
3.140159155095027e-93,exact,851,4.0,0.7463768115942029,1.9913204398163588e-92,True,True,1049375303,im078_r
0.9957632243892728,exact,133,-4.0,-0.26181124452923354,1.0,False,True,1049374912,im078_r
2.72344e-319,exact,1151,12.0,0.995803769668887,7.080939e-317,True,True,1049374913,im078_r
0.9999999999999996,exact,920,-4.0,-0.3033423027899731,1.0,False,True,1049374914,im078_r
0.9997809541015031,exact,925,-4.0,-0.1332484968770066,1.0,False,False,1049374915,im078_r
3.83101848402403e-18,exact,761,4.0,0.35495842257562743,8.164465621690556e-18,True,True,1049374916,im078_r
2.8771138441587424e-12,exact,476,4.0,0.35909835632366155,5.4799479582532155e-12,True,True,1049375297,im078_r
7.198140642398861e-10,exact,617,4.0,0.2788731360114973,1.3179694133969746e-09,True,True,1049375299,im078_r
1.824650048405436e-294,exact,1151,20.0,0.9856450308910126,1.5813633752847113e-292,True,True,1049374910,im078_r
0.99999999999989,exact,346,-4.0,-0.44483683430227716,1.0,False,True,1049374909,im078_r
0.9999999974930149,exact,884,-4.0,-0.2257918552036199,1.0,False,False,1049374908,im078_r
1.0,exact,1077,-12.0,-0.9127773672142951,1.0,False,True,1049374907,im078_r
0.9999999994552061,exact,889,-4.0,-0.23463555819567497,1.0,False,False,1049374905,im078_r
0.9897375799767053,exact,912,-4.0,-0.08851434445917641,1.0,False,False,1049374906,im078_r
4.701114054124847e-14,exact,319,4.0,0.4691222570532915,9.330455374598933e-14,True,True,1049374904,im078_r
1.1753248244442045e-58,exact,859,4.0,0.6049435525353981,4.3040063993731435e-58,True,True,1049374901,im078_r
0.9999999999999999,exact,869,-4.0,-0.4831898205097681,1.0,False,True,1049374902,im078_r
1.4246038389307716e-18,exact,843,4.0,0.3420417938641615,3.1125798161512657e-18,True,True,1049374898,im078_r
1.0,exact,715,-4.0,-0.3982029144040317,1.0,False,True,1049374900,im078_r
6.459131112921621e-133,exact,1012,8.0,0.8045546238816337,6.459131112921621e-132,True,True,1049375295,im078_r
3.543828872721819e-86,exact,944,4.0,0.6908573222132545,1.8066578566817117e-85,True,True,1049374899,im078_r
1.1544422961704782e-220,exact,1169,28.0,0.9154833190761335,3.001549970043243e-219,True,True,1049374897,im078_r
5.381624555591257e-37,exact,1033,8.0,0.44393243468442745,1.5045401983373407e-36,True,True,1049374895,im078_r
2.465722189449655e-14,exact,921,4.0,0.28404945110591384,4.9696726298985296e-14,True,True,1049374896,im078_r
5.220602418391926e-05,exact,698,4.0,0.16908723473156495,8.70100403065321e-05,True,False,1049374893,im078_r
7.521154794961542e-168,exact,1033,8.0,0.8709360915700641,1.3036668311266672e-166,True,True,1049374892,im078_r
0.08836743344240415,exact,960,4.0,0.05034469302809574,0.12554935898920808,False,False,1049374890,im078_r
1.0,exact,885,-8.0,-0.63910930864292,1.0,False,True,1049374888,im078_r
1.0,exact,746,-4.0,-0.3629603310471556,1.0,False,True,1049374891,im078_r
1.0,exact,944,-12.0,-0.7730181149672675,1.0,False,True,1049374887,im078_r
1.0,exact,590,-4.0,-0.6822793885686427,1.0,False,True,1049374889,im078_r
1.0647565502733513e-114,exact,871,4.0,0.8045429170309356,8.930216228099075e-114,True,True,1049374886,im078_r
0.8299375120029752,exact,491,-4.0,-0.049699468481446525,1.0,False,False,1049374884,im078_r
5.593127920062883e-15,exact,635,4.0,0.34906650819590945,1.136104108762773e-14,True,True,1049374883,im078_r
9.3154802646806e-40,exact,443,4.0,0.6773330892969719,2.661565789908743e-39,True,True,1049374882,im078_r
0.06030508278385438,exact,78,4.0,0.20318078545926646,0.08710734179890077,False,False,1049374881,im078_r
8.163194262622492e-99,exact,783,4.0,0.7903927854666771,5.89564030078291e-98,True,True,1049374880,im078_r
4.187288235083793e-06,exact,217,4.0,0.3448188390479009,7.069447669621989e-06,True,True,1049374877,im078_r
0.9999999999999094,exact,811,-4.0,-0.2955513171721344,1.0,False,True,1049374879,im078_r
1.8248865647901472e-33,exact,866,4.0,0.4589396687896732,4.891448524179776e-33,True,True,1049374876,im078_r
0.9539713122539979,exact,597,-4.0,-0.07957849447908438,1.0,False,False,1049374872,im078_r
0.03560646442089967,exact,261,4.0,0.1288350735573689,0.0523032810702481,False,False,1049374871,im078_r
0.9654469955431734,exact,138,-4.0,-0.17808362006047335,1.0,False,False,1049374870,im078_r
0.9999999999999999,exact,913,-4.0,-0.7421514184847606,1.0,False,True,1049374869,im078_r
0.00011908061553363614,exact,481,4.0,0.19274333382217199,0.0001959554432831987,True,False,1049374873,im078_r
2.695871071523928e-91,exact,955,4.0,0.7049946329601963,1.577887841807764e-90,True,True,1049374874,im078_r
0.999999707433585,exact,518,-4.0,-0.2517240609726159,1.0,False,True,1049374875,im078_r
0.9999996303139652,exact,880,-4.0,-0.19194097616345063,1.0,False,False,1049374867,im078_r
0.9999999999999999,exact,1059,-8.0,-0.6973221444224704,1.0,False,True,1049374868,im078_r
1.0,exact,968,-4.0,-0.6456067855589387,1.0,False,True,1049374865,im078_r
0.016905355570533312,exact,622,4.0,0.09819202799440525,0.02540689276496336,True,False,1049374864,im078_r
0.0005832396103663166,exact,947,4.0,0.12165889172559137,0.0009537251490266811,True,False,1049374863,im078_r
3.481769401390442e-15,exact,952,4.0,0.2886175456541483,7.128031845366259e-15,True,True,1049374866,im078_r
0.9997214285619677,exact,129,-4.0,-0.3464519976147883,1.0,False,True,1049374859,im078_r
1.0841450794163534e-241,exact,1100,12.0,0.9550590372388738,3.5234715081031485e-240,True,True,1049374860,im078_r
1.19995225100566e-176,exact,1093,12.0,0.8695220206365587,2.39990450201132e-175,True,True,1049374858,im078_r
1.2770750549012358e-92,exact,880,8.0,0.7341038076565886,7.905702720817174e-92,True,True,1049374862,im078_r
0.999999999993335,exact,629,-4.0,-0.30813334342746107,1.0,False,True,1049374857,im078_r
0.9904896797572617,exact,518,-4.0,-0.11882071997678934,1.0,False,False,1049374856,im078_r
1.0,exact,1015,-4.0,-0.5690043054962958,1.0,False,True,1049374854,im078_r
3.354584376585906e-266,exact,1126,16.0,0.9713097378885139,1.4536532298538924e-264,True,True,1049374855,im078_r
0.9999999818820163,exact,915,-4.0,-0.20926336888825256,1.0,False,False,1049374853,im078_r
0.9999999999987923,exact,826,-4.0,-0.27910619497527456,1.0,False,True,1049374852,im078_r
0.18664763676977797,exact,836,4.0,0.035565044902905685,0.25541255557969617,False,False,1049374848,im078_r
1.1615586413193708e-36,exact,887,4.0,0.4749941598870573,3.212821773862089e-36,True,True,1049374850,im078_r
0.0008253664856055621,exact,806,4.0,0.12778695102714768,0.0013328899767543238,True,False,1049374851,im078_r
0.999872956640198,exact,760,-4.0,-0.15285289439103672,1.0,False,False,1049374849,im078_r
4.429906912636009e-208,exact,998,12.0,0.9418717314508898,2.8794394932134057e-206,True,True,1049375427,im083_r
3.9180115660623603e-05,exact,596,4.0,0.1861376232392387,7.545800053157138e-05,True,False,1049375426,im083_r
1.386003021268376e-142,exact,914,8.0,0.8579019741483421,4.004008728108642e-141,True,True,1049375422,im083_r
0.8050590525619845,exact,214,-4.0,-0.06781134535970441,1.0,False,False,1049375421,im083_r
0.018217498436570168,exact,30,4.0,0.43655913978494626,0.031788923446364054,True,True,1049375416,im083_r
0.9999998873971981,exact,761,-4.0,-0.21561283157607927,1.0,False,False,1049375062,im083_r
8.91342545064098e-58,exact,855,4.0,0.6019566049079084,4.634981234333309e-57,True,True,1049375061,im083_r
0.18982756949090218,exact,97,4.0,0.10330317694087944,0.3009461467538693,False,False,1049375451,im083_r
1.0,exact,863,-8.0,-0.8339663533753916,1.0,False,True,1049375060,im083_r
0.9999999999999999,exact,953,-12.0,-0.7564658443709702,1.0,False,True,1049375057,im083_r
9.133315721125371e-50,exact,845,4.0,0.5640130373354596,3.830100141117091e-49,True,True,1049375412,im083_r
0.755834605947273,exact,697,-4.0,-0.03030589550796907,1.0,False,False,1049375056,im083_r
3.543339028650636e-18,exact,355,4.0,0.5112834309226143,9.697559446833319e-18,True,True,1049375413,im083_r
0.9313837583499966,exact,210,-4.0,-0.11825772963213721,1.0,False,False,1049375054,im083_r
1.0288867487389189e-11,exact,335,4.0,0.4144633972992182,2.388487095286776e-11,True,True,1049375410,im083_r
1.1356272961420575e-17,exact,914,4.0,0.3200727003144767,3.075657260384739e-17,True,True,1049375425,im083_r
1.483917042654017e-13,exact,665,4.0,0.322838628101786,3.6397965197174e-13,True,True,1049375409,im083_r
0.27146718734574016,exact,840,-4.0,0.024245512711624482,0.42012778993983596,False,False,1049375047,im083_r
0.9999999999898628,exact,691,-4.0,-0.29167747170474223,1.0,False,True,1049375407,im083_r
0.9999999999978743,exact,536,-4.0,-0.3409975263348064,1.0,False,True,1049375048,im083_r
0.19370037779802105,exact,678,0.0,0.038343738188642854,0.3033861339005149,False,False,1049375044,im083_r
1.5294420048823848e-14,exact,884,4.0,0.29216197561162666,3.8607273909652433e-14,True,True,1049375408,im083_r
1.734240815145018e-06,exact,347,4.0,0.2851700950677399,3.468481630290036e-06,True,True,1049375391,im083_r
5.973377775303824e-41,exact,725,4.0,0.5509679870808397,2.3180271963865588e-40,True,True,1049375404,im083_r
2.4340253749304953e-37,exact,798,4.0,0.5037437147311332,9.040665678313269e-37,True,True,1049375396,im083_r
0.9999156331281356,exact,575,-4.0,-0.18053140096618359,1.0,False,False,1049375406,im083_r
0.00026637291170916874,exact,74,4.0,0.45513513513513515,0.0004946925503170277,True,True,1049375042,im083_r
8.362651902691642e-104,exact,851,4.0,0.7801923172406945,1.1443628919472772e-102,True,True,1049375405,im083_r
1.8613650785280287e-19,exact,545,4.0,0.43271835198440706,5.148456600183909e-19,True,True,1049375040,im083_r
2.8113706742043144e-80,exact,905,8.0,0.6818411327796275,2.5205392251486956e-79,True,True,1049375034,im083_r
0.9999787151731762,exact,388,-4.0,-0.2384915061087112,1.0,False,False,1049375022,im083_r
1.1132178887745791e-63,exact,876,4.0,0.6229336207390284,7.059430514180258e-63,True,True,1049375019,im083_r
0.9999999833293619,exact,860,-4.0,-0.21634929638332928,1.0,False,False,1049375036,im083_r
1.0,exact,793,-4.0,-0.49172704489217683,1.0,False,True,1049375023,im083_r
3.767593798911963e-21,exact,324,4.0,0.5761063627730294,1.0764553711177038e-20,True,True,1049375031,im083_r
0.00021439369134145116,exact,437,4.0,0.1938079266062715,0.000401024170854513,True,False,1049375401,im083_r
9.911798074694108e-24,exact,633,4.0,0.44693787033853116,3.031844116965257e-23,True,True,1049375400,im083_r
0.1637676897954878,exact,240,4.0,0.07302904564315353,0.26122453587010325,False,False,1049375399,im083_r
1.0,exact,891,-4.0,-0.41130286421766243,1.0,False,True,1049375021,im083_r
0.03276092173491642,exact,192,4.0,0.15333549222797926,0.05640953411310111,False,False,1049375020,im083_r
1.1926174760585746e-63,exact,654,4.0,0.7072437378901417,7.382870089886414e-63,True,True,1049375393,im083_r
0.9999999999761707,exact,602,-4.0,-0.30631449617912654,1.0,False,True,1049375385,im083_r
3.2338537730310697e-57,exact,789,4.0,0.6211997240538416,1.6486313352707415e-56,True,True,1049375384,im083_r
2.154530567755858e-211,exact,996,8.0,0.9463772844638333,1.86725982538841e-209,True,True,1049375394,im083_r
0.973043965860734,exact,416,-4.0,-0.10902047592695074,1.0,False,False,1049375018,im083_r
6.319771553828842e-54,exact,630,4.0,0.6675923829648077,3.0428529703620347e-53,True,True,1049375388,im083_r
2.69067448564756e-59,exact,792,4.0,0.6304501509419542,1.4884582261029055e-58,True,True,1049375383,im083_r
1.351049501960744e-26,exact,819,4.0,0.41922034604961433,4.4464920317695373e-26,True,True,1049375386,im083_r
2.2339042807077456e-20,exact,750,4.0,0.3804172214824678,6.313207749826237e-20,True,True,1049375382,im083_r
1.098281553687799e-116,exact,706,8.0,0.8743123199410188,2.039665742563055e-115,True,True,1049375380,im083_r
1.1697723888827207e-114,exact,665,8.0,0.8867980762717604,1.900880131934421e-113,True,True,1049375379,im083_r
3.96794191222816e-35,exact,608,4.0,0.554559891107078,1.413239585177153e-34,True,True,1049375378,im083_r
6.772777950050452e-36,exact,772,4.0,0.5017226471120525,2.480172207060729e-35,True,True,1049375381,im083_r
0.07373980064972412,exact,615,4.0,0.06744271988174427,0.1228996677495402,False,False,1049375014,im083_r
0.27877871848809666,exact,317,4.0,0.038073130567624944,0.4288903361355333,False,False,1049375013,im083_r
2.6630916239099944e-77,exact,724,4.0,0.7370432463326347,2.2335607168277373e-76,True,True,1049375389,im083_r
2.644822167541402e-94,exact,910,8.0,0.7295231661861739,2.989798972003324e-93,True,True,1049375376,im083_r
0.01795324905391262,exact,485,4.0,0.10991472572228586,0.03153949158119784,True,False,1049375355,im083_r
1.0755467508725454e-10,exact,824,4.0,0.25362459546925564,2.390103890827879e-10,True,True,1049375369,im083_r
0.07754404536068762,exact,87,4.0,0.17607105538140022,0.1284168904062343,False,False,1049375371,im083_r
1.3469456552755285e-52,exact,549,4.0,0.7004404702765359,5.935692718163346e-52,True,True,1049375375,im083_r
0.9806837789275178,exact,468,-4.0,-0.11026369981593862,1.0,False,False,1049375012,im083_r
5.227519951272956e-16,exact,398,4.0,0.4530799360209569,1.3728840276070392e-15,True,True,1049375010,im083_r
1.2881746490752365e-33,exact,403,4.0,0.6533793577868953,4.465672116794154e-33,True,True,1049375008,im083_r
6.787046817201086e-08,exact,854,4.0,0.20730240902803457,1.3894741515529783e-07,True,False,1049375377,im083_r
0.19167441023011003,exact,201,4.0,0.07112950100980248,0.30203240399896125,False,False,1049375116,im083_r
0.09533393992841596,exact,148,4.0,0.12425176854707055,0.1558919772414349,False,False,1049375005,im083_r
6.02142193008191e-07,exact,184,4.0,0.40575793184488834,1.213619923892478e-06,True,True,1049375004,im083_r
0.9999999999999966,exact,172,-4.0,-0.6490791773087781,1.0,False,True,1049375003,im083_r
0.2636538961595366,exact,189,4.0,0.053188526872737396,0.4104791197693384,False,False,1049375002,im083_r
1.210777972078982e-22,exact,170,4.0,0.7855521155830754,3.61841692805213e-22,True,True,1049375001,im083_r
3.180548772627698e-29,exact,562,4.0,0.5253124150616613,1.0601829242092326e-28,True,True,1049375368,im083_r
3.294745230193471e-17,exact,232,4.0,0.6044102412313157,8.831275874745386e-17,True,True,1049375007,im083_r
0.7482736018258649,exact,220,-4.0,-0.05207733443027561,1.0,False,False,1049375006,im083_r
0.8389245055812301,exact,323,-4.0,-0.06358215800940259,1.0,False,False,1049374991,im083_r
7.217890097050686e-09,exact,119,4.0,0.5763305322128851,1.5257328660432344e-08,True,True,1049374979,im083_r
0.9999999999999999,exact,665,-4.0,-0.42540134119081485,1.0,False,True,1049374997,im083_r
1.0356440682975331e-24,exact,662,4.0,0.44676080983171795,3.205564973301888e-24,True,True,1049375366,im083_r
7.804695071926225e-41,exact,755,4.0,0.5400294334069169,2.9841481157364975e-40,True,True,1049375361,im083_r
4.014589547725193e-12,exact,137,4.0,0.6400084629218238,9.576085159711468e-12,True,True,1049374998,im083_r
2.1777318321702407e-06,exact,306,4.0,0.30031295905984545,4.289471790638353e-06,True,True,1049374999,im083_r
6.890865435784169e-10,exact,838,4.0,0.24011139525688327,1.5055672380704907e-09,True,False,1049375367,im083_r
0.9505101824497526,exact,49,-4.0,-0.2693877551020408,1.0,False,True,1049375000,im083_r
0.0006177914110594429,exact,38,4.0,0.5856950067476383,0.001139189835996136,True,True,1049375115,im083_r
2.590359284822513e-29,exact,296,4.0,0.700996450996451,8.746667714985108e-29,True,True,1049374990,im083_r
2.7040058237459413e-182,exact,932,8.0,0.9246811016196772,1.1717358569565746e-180,True,True,1049375364,im083_r
9.106442831223777e-53,exact,902,4.0,0.5629105249071216,4.153816028277512e-52,True,True,1049375357,im083_r
4.636354298060691e-16,exact,428,4.0,0.43845718144783563,1.2300531811181426e-15,True,True,1049374995,im083_r
0.04788077996193798,exact,408,4.0,0.09519871518289467,0.08083768045521997,False,False,1049374994,im083_r
1.212052938708035e-263,exact,1060,16.0,0.9808617715576263,1.5756688203204454e-261,True,True,1049375365,im083_r
0.9650233683770995,exact,296,-4.0,-0.12148512148512149,1.0,False,False,1049374993,im083_r
0.007325738969829324,exact,704,4.0,0.1061250805931657,0.013045836521613865,True,False,1049374989,im083_r
1.265264936855014e-22,exact,803,4.0,0.3890200306066182,3.738282767980723e-22,True,True,1049375362,im083_r
9.38509836447578e-156,exact,722,4.0,0.9494871706455481,3.4858936782338606e-154,True,True,1049374980,im083_r
0.0876843424902386,exact,117,4.0,0.14471968709256844,0.14429069017381035,False,False,1049374982,im083_r
0.010337532137327798,exact,41,4.0,0.413472706155633,0.01828407044697434,True,True,1049374988,im083_r
2.627097141326006e-78,exact,854,4.0,0.691408849993837,2.276817522482538e-77,True,True,1049375360,im083_r
6.635087202673825e-11,exact,165,4.0,0.5561153705732019,1.5132655023642057e-10,True,True,1049374981,im083_r
4.017798143156332e-83,exact,510,4.0,0.8678792064771114,3.868990804520912e-82,True,True,1049375113,im083_r
4.148552301973531e-133,exact,812,4.0,0.8725452771769097,1.078623598513118e-131,True,True,1049374983,im083_r
8.555052469819579e-11,exact,241,4.0,0.4631185487466136,1.9341857757852962e-10,True,True,1049374984,im083_r
0.000766436192987052,exact,111,4.0,0.3433075933075933,0.0014033338744833348,True,True,1049374985,im083_r
0.3417627869873592,exact,185,4.0,0.03469921534437664,0.5226960271571376,False,False,1049375129,im083_r
0.05846304881275022,exact,395,4.0,0.09107531006265183,0.09806704962138746,False,False,1049375119,im083_r
0.00014113378577296017,exact,94,4.0,0.4244120940649496,0.0002678451408829901,True,True,1049374986,im083_r
0.832406238445401,exact,38,-4.0,-0.1794871794871795,1.0,False,False,1049375114,im083_r
2.3130998840326928e-26,exact,604,4.0,0.4822669804608396,7.424765059858027e-26,True,True,1049375322,im083_r
1.738375249977176e-88,exact,897,8.0,0.7141722097662836,1.738375249977176e-87,True,True,1049375316,im083_r
1.136174734647563e-21,exact,347,4.0,0.5651893073636093,3.2822825667596264e-21,True,True,1049375311,im083_r
3.6127143998099035e-92,exact,889,8.0,0.7294953299376904,3.757222975802299e-91,True,True,1049375305,im083_r
1.0306234417385598e-14,exact,145,4.0,0.6880491261218705,2.653090048039857e-14,True,True,1049375111,im083_r
0.667034401488173,exact,62,-4.0,-0.0629800307219662,0.9853917294711645,False,False,1049374963,im083_r
2.9331926148510286e-11,exact,944,4.0,0.24442650883328848,6.748938759834225e-11,True,False,1049375351,im083_r
